#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS:  60  24
# Band-Index    1
   0.53970     -2.622780
   0.47974     -2.487784
   0.41977     -2.349652
   0.35980     -2.451554
   0.29983     -2.558225
   0.23987     -2.636305
   0.17990     -2.436930
   0.11993     -2.245222
   0.05997     -2.072754
   0.00000     -1.978875
 
# Band-Index   11
   0.00000     -1.709398
   0.05997     -1.726930
   0.11993     -1.778308
   0.17990     -1.857797
   0.23987     -1.960786
   0.29983     -2.081371
   0.35980     -2.212836
   0.41977     -2.332005
   0.47974     -2.201746
   0.53970     -2.064872
   0.59967     -1.926394
   0.65964     -1.789915
   0.71960     -1.776397
   0.77957     -1.858895
   0.83954     -1.928494
   0.89950     -1.984561
   0.95947     -2.027714
   1.01944     -2.058249
   1.07940     -2.076179
   1.13937     -2.081836
   1.13937     -2.081836
   1.17399     -2.080769
   1.20861     -2.077744
   1.24324     -2.073652
   1.27786     -2.069331
   1.31248     -2.065338
   1.34710     -2.064420
   1.38172     -2.082518
   1.41635     -2.271074
   1.45097     -2.464141
   1.48559     -2.659082
   1.52021     -2.852889
   1.55483     -3.043186
   1.58946     -3.224318
   1.62408     -3.200481
   1.65870     -3.165054
   1.69332     -3.131068
   1.72794     -3.102513
   1.76257     -3.082667
   1.79719     -3.075552
   1.79719     -3.075552
   1.86643     -3.105108
   1.93568     -3.181783
   2.00492     -3.277917
   2.07416     -3.293516
   2.14341     -3.048071
   2.21265     -2.802345
   2.28189     -2.570538
   2.35114     -2.368387
   2.42038     -2.219735
   2.48963     -2.152994
   2.55887     -2.173279
   2.62811     -2.255581
   2.69736     -2.368614
   2.76660     -2.310012
   2.83584     -2.094192
   2.90509     -1.924839
   2.97433     -1.804662
   3.04358     -1.732778
   3.11282     -1.709398
 
# Band-Index   12
   3.11282     -1.709366
   3.04358     -1.611565
   2.97433     -1.464877
   2.90509     -1.337138
   2.83584     -1.239480
   2.76660     -1.174512
   2.69736     -1.142194
   2.62811     -1.139306
   2.55887     -1.165550
   2.48963     -1.218518
   2.42038     -1.297155
   2.35114     -1.399373
   2.28189     -1.521126
   2.21265     -1.658347
   2.14341     -1.806269
   2.07416     -1.957922
   2.00492     -2.105069
   1.93568     -2.234962
   1.86643     -2.329609
   1.79719     -2.364791
   1.79719     -2.364791
   1.76257     -2.356570
   1.72794     -2.334224
   1.69332     -2.302490
   1.65870     -2.265822
   1.62408     -2.227277
   1.58946     -2.190197
   1.55483     -2.156753
   1.52021     -2.127594
   1.48559     -2.103879
   1.45097     -2.085916
   1.41635     -2.073771
   1.38172     -2.066872
   1.34710     -1.901041
   1.31248     -1.729486
   1.27786     -1.571324
   1.24324     -1.428883
   1.20861     -1.310101
   1.17399     -1.223999
   1.13937     -1.189184
   1.13937     -1.189184
   1.07940     -1.200043
   1.01944     -1.229528
   0.95947     -1.278805
   0.89950     -1.347598
   0.83954     -1.435632
